DATE,HE01,HE02,HE03,HE04,HE05,HE06,HE07,HE08,HE09,HE10,HE11,HE12,HE13,HE14,HE15,HE16,HE17,HE18,HE19,HE20,HE21,HE22,HE23,HE24
11/8/2013,709.114,706.623,703.343,705.699,754.269,742.06,733.952,666.773,667.418,718.884,776.122,817.771,849.663,827.94,807.864,758.089,629.448,463.786,401.185,401.742,378.306,335.059,279.99,216.153
7/20/2015,246.328,241.82,313.05,387.441,409.835,323.158,249.195,139.984,83.846,67.921,77.299,86.73,90.365,72.728,90.393,96.755,108.952,139.835,106.623,101.769,127.07,175.318,205.266,217.045
3/29/2016,873.515,888.962,891.281,856.813,843.689,832.069,851.207,877.827,892.926,908.071,921.505,919.876,889.47,866.74,842.354,845.715,826.536,801.693,722.15,547.254,480.508,396.515,326.583,217.237
7/23/2013,109.686,113.837,119.423,118.014,148.461,130.251,124.104,177.3,159.836,169.876,234.079,185.275,182.447,153.088,228.69,204.771,194.176,214.527,233.32,190.745,185.146,294.71,294.983,217.503
8/31/2014,383.539,359.295,358.409,365.565,354.642,328.73,322.602,292.507,240.89,195.1,240.844,228.399,200.145,241.336,231.399,198.049,163.572,179.387,167.925,162.549,160.863,182.003,204.672,217.581
3/16/2014,454.574,414.668,362.701,305.832,285.684,314.755,274.928,282.343,261.586,273.422,259.347,224.561,190.831,195.979,200.159,185.196,123.177,67.498,90.891,116.315,153.952,175.552,214.116,217.7
3/24/2015,81.211,101.754,104.935,109.051,81.098,74.94,84.274,71.859,33.683,35.558,37.965,31.532,2.854,-6.062,0.425,0.177,0.594,0.325,-0.812,19.761,60.187,82.939,125.629,217.835
7/3/2014,141.156,116.635,78.163,60.491,84.017,40.009,3.97,1.713,1.038,11.899,43.8,86.674,150.929,197.184,214.424,253.147,376.931,362.794,282.602,296.777,296.293,192.264,227.228,219.867
9/22/2016,184.408,176.75,141.706,112.949,114.327,109.275,113.064,91.171,49.639,12.685,15.735,24.097,16.999,14.236,8.614,3.49,-1.635,2.63,21.257,39.924,89.668,144.849,183.45,220.18
7/17/2013,58.524,48.694,37.909,40.342,36.302,33.088,25.571,25.796,14.099,0.955,-3.717,-3.161,-3.717,-3.413,-4.123,2.341,32.139,24.095,78.965,92.214,110.701,147.997,154.552,221.223
8/10/2014,161.06,133.987,94.948,82.254,72.916,78.387,74.968,74.708,65.043,57.68,88.377,110.943,104.884,91.133,77.859,62.131,54.818,47.978,53.847,94.046,135.337,167.859,212.798,221.261
9/14/2015,581.898,596.991,569.72,649.607,735.088,686.907,637.894,646.112,634.101,598.861,649.205,679.561,577.513,419.968,388.727,384.083,373.853,314.609,198.412,153.11,184.306,250.322,239.528,221.324
11/28/2014,540.467,558.187,525.142,552.417,494.353,582.252,525.705,508.688,534.327,514.964,643.018,561.045,503.384,396.478,340.254,213.043,141.938,141.003,162.584,156.549,175.377,226.042,234.14,222.665
6/9/2015,378.719,370.11,385.444,336.323,362.596,356.359,341.721,381.28,453.825,470.919,446.095,466.823,599.053,636.165,599.852,591.283,470.428,412.531,320.023,244.338,210.785,207.247,194.679,224.369
4/5/2015,650.114,776.849,786.443,729.738,694.694,490.447,510.161,446.081,382.774,447.405,542.948,603.107,640.704,643.519,654.215,582.079,471.586,466.427,461.072,329.898,259.823,233.09,247.065,224.794
6/27/2016,432.517,428.262,418.632,399.751,384.601,411.686,396.303,302.568,226.876,196.044,166.521,152.369,154.756,118.492,92.663,95.972,76.253,82.162,84.983,97.29,148.23,179.267,192.486,225.176
7/22/2015,384.619,407.499,361.568,325.964,301.191,342.925,326.034,304.794,255.621,226.83,195.146,293.833,450.094,450.356,427.341,431.212,394.786,336.418,259.049,203.637,207.686,262.951,272.475,225.187
5/30/2014,-3.135,-0.279,0.794,1.575,4.39,13.453,35.537,55.721,63.601,67.821,92.89,90.822,91.236,104.765,137.265,193.538,203.035,280.045,351.113,335.877,312.114,280.42,273.705,225.339
9/1/2016,63.729,45.654,56.843,45.015,49.815,76.954,79.425,80.685,105.617,89.512,72.546,101.869,142.115,171.622,210.781,247.362,255.75,250.656,235.156,266.097,260.964,238.89,185.431,226.359
11/26/2014,72.286,30.021,16.449,30.883,96.889,148.822,174.659,194.65,130.679,125.56,88.772,83.299,83.919,106.656,162.849,224.487,295.789,315.391,307.372,315.681,301.398,284.747,266.85,226.787
9/4/2015,17.707,16.679,13.802,10.843,10.835,5.023,7.975,8.064,2.809,3.265,5.753,1.211,1.629,12.087,20.165,46.794,85.154,99.431,73.9,94.285,118.473,122.749,160.183,227.258
6/15/2015,295.345,310.022,399.931,510.688,477.288,434.952,452.695,385.349,340.345,373.87,298.281,263.739,234.906,203.087,179.058,176.192,166.978,143.452,203.445,178.094,131.088,157.72,176.477,227.398
1/20/2016,826.709,715.593,666.906,614.156,538.964,469.281,441.099,376.682,264.446,182.165,119.766,80.519,43.502,7.459,-2.064,-4.074,-7.12,-0.001,-2.66,0.023,16.995,102.923,169.715,227.512
5/31/2014,191.376,161.539,165.445,163.866,157.329,130.962,109.193,78.582,82.452,128.995,303.865,317.948,255.102,206.755,161.576,130.709,92.707,47.948,30.406,37.867,71.442,133.777,203.452,227.787
10/5/2014,622.515,647.914,635.809,599.219,607.161,550.279,544.525,463.382,409.967,370.505,432.227,379.361,340.374,322.29,233.725,165.062,102.95,57.904,54.926,87.702,161.982,197.307,187.261,227.829
7/23/2014,284.308,263.071,278.154,279.132,259.549,284.352,308.958,277.495,161.049,100.209,64.852,129.606,156.519,116.826,214.689,239.717,290.422,305.42,441.139,383.37,358.316,292.142,251.892,228.511
12/5/2013,561.637,555.486,559.102,582.217,575.065,562.866,529.757,557.614,562.066,502.007,462.684,440.112,329.289,323.493,415.497,404.931,337.905,286.438,271.927,261.353,279.063,235.367,227.27,229.563
3/31/2014,636.171,609.038,625.714,673.241,645.417,668.12,682.437,666.639,531.15,411.198,420.47,487.263,455.703,447.606,441.628,472.61,483.195,501.597,448.069,411.558,389.33,366.773,278.246,230.245
9/8/2013,407.561,449.285,441.946,435.717,434.527,469.756,423.856,340.054,301.341,267.859,255.284,190.292,214.595,282.559,325.758,308.036,278.002,257.233,203.781,173.81,210.162,221.792,186.222,230.318
10/19/2014,710.732,789.157,797.108,808.001,742.197,782.311,806.889,810.893,833.112,829.962,780.316,734.551,689.367,679.965,696.584,690.467,643.539,473.196,344.694,334.444,344.126,325.02,286.857,231.01
8/27/2016,32.516,33.011,49.178,62.15,73.396,83.422,68.076,80.233,49.143,42.627,55.22,53.697,64.509,68.281,42.21,40.935,46.723,55.871,39.704,42.551,69.239,123.108,159.516,231.082
2/4/2015,396.703,346.848,301.161,314.1,415.998,520.601,579.003,581.7,570.212,529.731,516.07,442.081,380.473,367.271,404.286,411.939,438.407,451.52,421.812,421.833,386.466,362.771,276.035,231.507
8/5/2015,154.766,192.86,187.116,131.068,92.315,93.492,109.917,113.138,67.988,53.993,122.316,187.141,234.934,282.502,315.24,311.718,297.923,261.666,235.367,186.035,143.536,156.518,181.746,231.578
4/1/2016,745.636,729.585,696.305,594.844,518.141,494.301,529.9,459.346,518.191,563.651,507.96,497.871,498.538,498.818,594.952,802.437,822.673,869.441,797.717,635.739,463.368,547.246,415.086,231.993
12/24/2015,663.101,675.124,381.115,232.262,301.027,437.078,481.756,541.745,640.242,689.844,641.696,648.162,646.239,514.148,285.743,161.195,104.26,156.856,175.904,189.743,176.255,188.97,197.809,233.556
2/8/2014,365.002,361.504,345.914,322.576,319.727,348.579,301.54,216.047,146.541,47.101,19.064,1.688,-2.872,-3.128,4.418,9.56,9.997,8.847,27.745,29.177,74.972,155.492,227.811,234.472
7/27/2013,214.068,237.397,220.968,226.185,236.969,217.124,203.878,175.198,109.468,115.673,133.388,126.342,133.095,189.845,205.289,154.912,144.39,141.041,166.943,206.247,226.119,222.548,234.836,234.818
4/14/2016,180.554,158.632,159.1,160.981,167.658,159.314,153.791,146.171,89.329,81.73,95.051,75.064,55.803,41.951,26.096,17.562,17.193,16.866,20.303,35.599,105.47,184.833,206.241,234.948
10/29/2013,44.218,33.432,32.457,28.416,22.077,19.189,19.222,17.452,5.872,5.982,-2.546,-4.156,-1.739,0.55,3.601,4.289,-2.485,-2.455,6.482,16.674,19.944,66.123,139.231,235.206
12/7/2015,386.695,408.123,453.247,402.052,316.488,327.945,234.957,156.296,61.921,11.19,16.26,15.03,51.743,87.516,86.112,95.134,96.56,114.381,160.978,177.18,240.625,225.894,231.925,235.265
9/5/2013,604.698,602.472,600.49,590.39,580.884,580.559,535.34,481.178,417.996,309.889,285.927,380.123,431.778,423.215,419.461,366.519,332.151,288.905,272.077,262.236,289.493,311.106,311.656,235.465
12/25/2015,314.909,322.203,391.154,371.774,409.383,394.771,373.1,300.341,228.043,125.304,89.125,55.005,30.96,13.417,5.688,8.114,17.036,3.775,24.457,125.011,236.302,204.85,202.887,236.041
7/29/2015,109.087,68.66,53.993,19.75,6.997,23.639,56.401,63.279,52.144,29.733,16.36,15.037,23.843,35.46,43.141,40.574,48.984,59.145,62.677,52.702,113.2,178.369,214.366,236.787
9/2/2016,210.611,180.278,133.613,131.015,140.542,108.662,107.041,115.365,87.175,90.731,110.855,137.129,138.128,116.999,93.177,84.152,80.018,64.312,58.178,83.449,137.903,178.653,219.774,237.36
1/15/2014,356.52,364.176,347.876,388.964,386.737,389.016,397.865,379.135,348.213,360.446,339.935,265.188,239.498,271.209,257.417,245.326,247.279,177.853,111.925,133.026,198.253,291.197,277.87,237.919
8/8/2013,342.132,330.887,352.216,279.891,213.237,173.036,169.303,114.744,58.98,62.025,55.224,68.707,62.034,59.213,79.179,113.648,126.02,131.144,185.814,183.953,183.759,259.688,242.636,240.487
10/20/2014,257.605,283.551,263.524,294.984,268.869,287.021,258.741,276.221,229.042,197.17,169.065,200.398,211.153,212.869,212.774,185.994,197.415,204.811,234.179,274.542,263.379,256.273,260.653,241.001
6/8/2014,154.183,186.756,205.012,215.971,229.037,224.112,232.254,219.655,189.074,198.543,253.243,243.239,282.964,229.474,240.666,318.329,335.336,265.595,271.233,238.713,218.862,230.511,232.231,241.15
11/21/2014,722.671,729.727,735.743,710.993,675.09,671.91,671.667,674.459,658.081,658.683,618.698,471.675,428.107,404.087,363.139,297.613,216.327,169.013,190.142,187.494,169.226,186.207,218.303,241.232
8/25/2014,107.827,100.284,74.854,68.005,70.306,49.415,53.563,48.869,14.236,0.032,5.825,19.323,29.707,30.54,31.399,23.809,18.766,8.601,13.858,28.246,83.619,144.575,203.704,241.636
9/13/2014,257.088,348.318,323.93,388.538,495.483,568.476,607.858,509.717,390.027,383.866,411.757,542.95,536.871,421.3,332.861,293.213,399.473,395.805,353.895,365.681,358.329,297.588,264.929,242
5/31/2015,319.927,323.737,309.414,303.644,201.896,138.578,88.306,65.773,38.908,34.244,45.291,57.557,71.175,97.054,113.192,149.212,159.575,150.566,137.358,141.107,209.797,199.29,222.117,243.277
2/4/2014,114.453,122.285,74.943,47.805,65.811,72.547,63.361,51.779,44.572,19.205,22.054,8.6,54.399,51.15,74.417,76.618,85.18,107.667,109.366,115.494,105.322,105.41,160.733,243.386
7/14/2013,226.798,218.145,240.604,213.028,179.508,148.29,120.191,79.911,94.147,111.588,132.074,134.981,147.874,137.194,126.647,113.979,92.869,91.689,78.462,83.949,145.846,210.137,218.78,245.108
8/2/2016,2.835,15.141,12.263,9.079,13.428,21.526,28.034,25.111,22.222,21.379,18.134,3.988,5.671,3.7,-0.72,3.159,15.36,46.721,59.155,66.483,120.96,191.909,248.776,245.26
12/23/2013,264.792,234.491,213.094,219.516,129.2,131.177,227.977,257.593,366.78,504.639,440.248,430.744,514.306,626.361,617.825,737.037,699.381,713.844,667.968,577.8,507.601,443.945,337.919,247.584
12/21/2014,-5.831,-5.381,-6.131,-3.834,3.396,21.236,32.732,52.755,60.071,34.845,26.105,8.631,1.881,-2.675,-3.4,-3.813,-1.024,9.359,37.586,96.055,154.924,189.48,218.941,248.071
8/20/2015,498.297,458.301,427.443,394.03,313.341,276.103,296.665,293.719,271.99,286.2,306.978,314.161,340.269,375.804,471.026,528.202,511.761,362.981,258.836,209.362,259.485,229.668,209.562,249.051
7/25/2015,2.066,-0.765,-2.702,-3.016,2.549,4.454,3.153,4.381,0.982,-2.494,-1.055,0.198,-1.818,-0.858,-0.518,3.046,11.263,30.735,38.78,59.144,121.07,170.23,225.783,249.604
6/3/2015,121.233,146.466,135.597,114.834,125.435,153.592,152.467,136.015,127.254,134.237,153.985,158.868,154.128,120.145,103.758,90.531,88.359,107.702,81.473,89.039,92.09,118.671,189.41,250.041
6/4/2015,255.949,304.546,306.121,237.42,330.132,303.235,317.53,303.072,238.974,193.853,165.678,125.741,97.709,112.286,92.946,92.744,153.053,183.59,131.551,165.319,275.392,355.35,296.694,252.017
5/8/2014,416.336,402.953,381.344,349.335,352.695,273.202,307.167,214.937,154.886,138.838,119.531,143.69,192.184,154.037,133.1,164.261,138.669,123.329,130.646,144.426,159.977,160.784,209.353,252.671
9/11/2014,585.161,623.25,585.658,562.566,597.097,660.213,664.437,640.544,733.322,725.432,641.656,557.177,427.206,373.672,324.378,354.151,331.249,329.092,359.91,352.213,324.05,338.961,284.693,253.058
8/20/2014,216.381,210.944,191.032,171.46,126.247,100.87,92.449,83.891,84.148,81.78,71.977,88.295,54.94,82.422,101.135,128.773,136.404,133.956,122.499,118.295,111.552,146.713,190.023,254.485
4/3/2016,584.9,799.464,856.04,843.163,812.881,833.248,815.08,836.009,870.083,865.128,845.556,844.403,834.688,795.114,730.852,658.653,563.157,402.645,201.644,102.828,157.093,233.9,238.193,254.831
3/4/2016,91.112,64.524,52.249,30.268,27.016,20.095,22.084,17.773,4.305,0.149,-3.462,-5.437,1.939,43.016,112.331,178.861,209.639,281.165,288.367,286.77,294.938,264.011,255.794,255.052
1/21/2016,277.583,318.624,313.915,339.727,316.582,304.717,296.983,252.677,259.492,249.172,227.883,212.705,257.187,318.111,326.75,328.687,333.815,338.033,361.207,355.582,360.365,349.893,299.424,255.184
7/18/2016,492.603,546.322,596.659,553.596,533.393,572.341,530.876,436.072,311.993,348.125,346.583,217.074,210.014,281.794,236.091,284.166,279.445,343.967,306.758,294.128,320.365,247.918,221.088,256.069
8/6/2016,354.152,349.089,365.882,380.835,313.84,228.772,233.071,158.791,105.033,95.205,63.28,70.976,154.833,241.304,342.206,393.496,412.296,438.303,394.059,306.524,313.069,326.189,269.969,256.154
8/4/2016,308.343,304.816,291.343,250.18,182.985,161.493,148.26,98.487,78.08,66.635,72.356,77.798,85.927,73.862,89.765,109.874,138.997,137.903,139.364,150.732,200.548,243.296,286.163,257.32
10/18/2013,611.646,661.489,762.18,696.217,673.721,625.246,663,612.992,566.061,519.139,547.911,518.473,478.854,406.782,342.406,263.435,208.45,146,91.971,120.343,154.174,201.053,230.344,258.225
7/25/2016,118.77,127.395,137.243,182.813,215.336,253.16,306.656,289.337,209.491,155.361,147.455,173.925,213.558,255.201,272.25,362.62,422.405,247.569,126.144,129.874,187.024,240.32,290.964,258.512
1/16/2016,230.732,227.988,327.192,449.651,531.272,511.673,579.114,597.334,702.965,695.291,681.853,594.967,542.864,535.037,481.544,365.026,291.214,287.944,301.288,307.737,291.523,230.454,254.787,261.355
11/16/2014,248.495,266.048,290.943,329.882,309.062,322.017,346.272,354.502,294.731,236.256,259.949,275.368,199.751,160.232,157.156,116.201,132.189,196.397,269.674,280.08,239.109,269.263,310.83,262.021
2/26/2015,119.005,163.37,117.08,131.179,199.396,189.783,170.591,176.233,127.721,67.209,15.011,-0.711,-1.391,19.854,38.371,51.616,36.42,71.564,56.411,79.223,113.154,149.016,200.905,263.001
12/8/2014,404.255,459.778,516.285,512.427,518.309,580.598,640.193,654.038,666.196,701.805,737.44,696.713,639.882,559.97,577.679,515.302,456.907,508.602,544.477,446.473,384.342,339.517,294.646,263.384
3/28/2014,872.43,854.32,810.905,738.819,699.08,740.197,685.114,570.318,597.689,671.356,730.043,766.617,704.38,640.474,711.115,699.467,719.509,720.497,592.92,673.143,561.989,420.968,347.379,264.105
9/15/2016,251.282,251.846,268.761,272.292,224.771,209.673,232.682,216.268,162.349,109.405,71.903,42.16,25.392,17.48,9.948,5.945,8.138,14.62,36.399,66.671,106.686,138.594,205.429,264.166
6/12/2014,626.076,561.471,558.792,523.149,501.082,444.157,445.715,466.102,500.178,472.72,465.384,442.613,369.51,337.75,295.48,286.196,273.717,300.283,366.082,424.477,423.207,426.309,333.215,264.303
12/12/2015,416.817,332.487,228.107,201.333,176.48,197.242,193.367,211.888,237.042,248.993,249.964,251.697,240.681,242.03,215.326,232.596,276.852,273.627,312.256,353.499,377.305,373.713,325.326,264.701
12/22/2014,278.36,309.358,343.894,311.6,333.126,323.79,331.522,343.194,323.187,277.71,225.783,228.052,255.6,212.01,198.172,243.979,289.306,260.717,255.966,256.246,303.09,269.187,282.62,264.968
7/13/2014,255.948,278.996,353.884,364.559,338.782,372.5,396.648,420.595,400.405,397.17,397.908,417.075,439.886,409.191,487.959,522.739,475.692,462.208,526.291,487.914,458.038,322.871,280.692,265.165
4/9/2014,527.141,500.67,423.889,359.742,359.607,356.063,336.855,307.334,237.373,217.922,243.132,367.015,498.702,599.908,644.518,682.766,668.358,649.374,613.039,499.923,365.175,294.422,295.991,265.38
10/31/2016,506.466,441.785,421.847,450.44,449.04,379.797,319.383,299.574,294.789,231.406,208.838,145.941,88.944,72.544,75.071,50.694,18.062,14.258,56.212,89.006,87.889,112.179,194.691,266.134
7/3/2015,81.659,86.695,91.136,86.663,70.253,51.558,54.337,45.302,20.297,23.679,32.289,57.274,86.741,89.133,74.518,84.578,88.467,91.659,114.668,140.832,156.806,208.008,208.66,266.534
12/22/2013,869.744,890.751,916.688,910.546,888.604,831.358,748.842,676.369,662.36,638.685,792.647,771.452,776.68,847.568,804.894,718.395,577.732,485.264,414.895,409.627,402.823,350.439,296.554,268.612
10/5/2016,256.321,250.87,206.938,197.75,182.576,163.718,155.565,139.597,105.716,72.983,67.49,74.712,66.633,52.26,34.293,41.672,40.643,40.922,74.076,116.581,139.964,145.574,192.128,268.897
2/17/2016,112.521,152.435,171.274,192.437,154.988,138.725,130.737,103.143,85.534,90.812,118.343,162.617,180.141,166.71,171.464,166.271,139.33,142.066,167.959,178.97,261.299,290.31,300.245,271.24
9/3/2013,199.636,253.455,192.674,152.804,117.455,132.656,169.089,195.438,175.484,214.107,287.388,322.792,338.584,337.296,308.141,274.518,303.76,334.641,343.012,255.254,178.412,205.036,238.39,272.081
5/23/2016,122.307,108.666,92.395,108.066,114.903,136.663,146.062,128.913,68.364,36.993,49.111,52.884,79.168,99.11,132.39,157.673,105.832,124.032,126.893,117.479,157.6,194.704,253.968,272.361
7/6/2016,111.127,99.601,102.817,106.805,124.907,113.913,71.491,21.268,-1.223,-2.766,11.067,22.607,36.186,35.32,25.039,26.455,33.926,51.558,76.306,57.87,67.859,121.955,196.834,274.001
9/14/2016,176.795,174.895,232.673,270.001,326.851,329.412,300.943,271.054,252.602,166.272,84.813,41.147,60.157,97.257,153.733,169.296,168.299,268.879,239.752,262.125,234.985,247.852,278.187,274.681
1/22/2014,574.595,537.166,510.911,532.16,540.464,518.588,511.684,528.29,561.271,569.249,550.652,527.835,465.329,457.426,400.161,369.902,358.286,353.294,359.304,335.618,281.734,251.793,263.275,274.981
7/13/2016,294.373,298.571,287.596,267.823,235.364,177.877,171.891,105.397,73.476,38.697,21.852,19.631,34.384,59.63,85.5,104.189,111.291,141.973,125.266,126.032,147.942,189.343,241.408,275.091
9/18/2013,336.92,347.302,352.685,334.51,338.769,304.28,263.69,213.755,129.431,43.629,42.083,43.223,35.687,35.091,24.914,34.453,40.095,53.775,82.825,144.114,213.509,256.394,269.816,275.329
9/6/2015,259.803,284.072,257.18,258.111,248.047,216.363,191.444,106.564,48.437,13.627,2.942,1.313,-0.126,9.423,16.068,21.275,29.295,39.259,54.284,104.336,176.093,254.626,272.913,275.36
10/9/2014,559.625,530.994,546.533,426.549,362.329,383.395,486.538,525.749,469.799,377.526,414.926,534.157,614.444,681.272,711.485,654.713,628.028,554.771,476.207,444,375.304,312.004,289.191,275.429
2/21/2015,644.411,669.18,679.161,648.241,625.563,693.799,769.849,838.016,845.304,852.579,876.476,811.732,783.887,758.953,725.071,686.206,681.788,587.612,522.847,491.251,454.047,370.151,328.005,275.926
4/11/2015,608.949,614.117,659.219,736.491,789.471,767.9,747.452,784.933,832.883,904.782,880.349,839.947,801.919,765.039,746.989,724.019,681.679,606.757,499.756,354.302,292.522,278.577,275.386,276.765
